Category,City,Country,Customer ID,Customer Name,Discount,Market,ji_lu-shu,Order Date,Order ID,Order Priority,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,Shipping Cost,State,Sub-Category,Year,Market2,weeknum
Office Supplies,Jeddah,Saudi Arabia,HR-47703,Hallie Redmond,0.0,EMEA,1.0,00:00.0,SA-2011-1130,Medium,OFF-AVE-10004556,"Avery Hole Reinforcements, Recycled",12.24,6.0,EMEA,48320.0,29.0,Home Office,00:00.0,First Class,2.91,Makkah,Binders,2011.0,EMEA,45.0
Office Supplies,Port Said,Egypt,PM-91351,Peter McVee,0.0,Africa,1.0,00:00.0,EG-2011-4410,Critical,OFF-ACC-10004538,"Acco Binder Covers, Recycled",24.48,6.0,Africa,50553.0,82.0,Home Office,00:00.0,First Class,5.48,Bur Sa'id,Binders,2011.0,Africa,48.0
Office Supplies,Santa Rosa,Brazil,DS-130303,Darrin Sayre,0.0,LATAM,1.0,00:00.0,MX-2011-135573,High,OFF-LA-10002199,"Harbour Creations Removable Labels, Adjustable",7.44,4.0,South,6285.0,22.0,Home Office,00:00.0,Second Class,4.638,Rio Grande do Sul,Labels,2011.0,LATAM,48.0
Office Supplies,Santa Rosa,Brazil,DS-130303,Darrin Sayre,0.0,LATAM,1.0,00:00.0,MX-2011-135573,High,OFF-PA-10004027,"Xerox Cards & Envelopes, Recycled",123.84,9.0,South,6287.0,269.0,Home Office,00:00.0,Second Class,59.673,Rio Grande do Sul,Paper,2011.0,LATAM,48.0
Office Supplies,Bebington,United Kingdom,MG-178902,Michael Granlund,0.0,EU,1.0,00:00.0,ES-2011-4753806,High,OFF-AR-10000502,"BIC Highlighters, Easy-Erase",17.64,4.0,North,18478.0,77.0,Home Office,00:00.0,Second Class,12.23,England,Art,2011.0,EU,51.0
Office Supplies,Bebington,United Kingdom,MG-178902,Michael Granlund,0.0,EU,1.0,00:00.0,ES-2011-4753806,High,OFF-BI-10003774,"Cardinal 3-Hole Punch, Durable",97.44,7.0,North,18479.0,212.0,Home Office,00:00.0,Second Class,20.52,England,Binders,2011.0,EU,51.0
Office Supplies,Bebington,United Kingdom,MG-178902,Michael Granlund,0.0,EU,1.0,00:00.0,ES-2011-4753806,High,OFF-SU-10003267,"Stiletto Scissors, Easy Grip",45.78,7.0,North,18482.0,177.0,Home Office,00:00.0,Second Class,33.59,England,Supplies,2011.0,EU,51.0
Office Supplies,Saveh,Iran,JL-51752,James Lanier,0.0,EMEA,1.0,00:00.0,IR-2011-2130,Medium,OFF-SAN-10002484,"Sanford Canvas, Blue",58.56,4.0,EMEA,46115.0,202.0,Home Office,00:00.0,Second Class,23.88,Markazi,Art,2011.0,EMEA,52.0
Office Supplies,Bhilai,India,AT-104351,Alyssa Tate,0.0,APAC,1.0,00:00.0,IN-2011-50445,High,OFF-BI-10000340,"Avery Binding Machine, Clear",14.49,3.0,Central Asia,24602.0,145.0,Home Office,00:00.0,First Class,28.58,Chhattisgarh,Binders,2011.0,APAC,53.0
Office Supplies,Ivano-Frankivs'k,Ukraine,FC-42452,Frank Carlisle,0.0,EMEA,1.0,00:00.0,UP-2011-3180,Medium,OFF-SME-10001667,"Smead Shipping Labels, 5000 Label Set",2.88,6.0,EMEA,47973.0,72.0,Home Office,00:00.0,Second Class,8.25,Ivano-Frankivsk,Labels,2011.0,EMEA,53.0
Office Supplies,Turin,Italy,MH-181152,Mick Hernandez,0.0,EU,1.0,00:00.0,ES-2011-5338028,Medium,OFF-AR-10001759,"Sanford Sketch Pad, Fluorescent",109.8,5.0,South,12935.0,234.0,Home Office,00:00.0,Second Class,37.77,Piedmont,Art,2011.0,EU,53.0
Office Supplies,Turin,Italy,MH-181152,Mick Hernandez,0.0,EU,1.0,00:00.0,ES-2011-5338028,Medium,OFF-BI-10002511,"Avery 3-Hole Punch, Clear",17.7,5.0,South,12934.0,137.0,Home Office,00:00.0,Second Class,15.3,Piedmont,Binders,2011.0,EU,53.0
Office Supplies,Turin,Italy,MH-181152,Mick Hernandez,0.0,EU,1.0,00:00.0,ES-2011-5338028,Medium,OFF-BI-10003899,"Avery 3-Hole Punch, Recycled",0.0,7.0,South,12933.0,198.0,Home Office,00:00.0,Second Class,12.1,Piedmont,Binders,2011.0,EU,53.0
Office Supplies,Cheltenham,United Kingdom,BC-111252,Becky Castell,0.0,EU,1.0,00:00.0,ES-2011-2371090,Medium,OFF-FA-10003462,"Stockwell Thumb Tacks, Assorted Sizes",11.76,4.0,North,13118.0,42.0,Home Office,00:00.0,First Class,6.39,England,Fasteners,2011.0,EU,53.0
Office Supplies,Matsubara,Japan,PH-187901,Patricia Hirasaki,0.0,APAC,1.0,00:00.0,IN-2012-54722,Medium,OFF-ST-10004837,"Eldon File Cart, Single Width",38.25,5.0,North Asia,29556.0,640.0,Home Office,00:00.0,Second Class,35.33,Oita,Storage,2012.0,APAC,1.0
Office Supplies,Cairo,Egypt,EM-41401,Eugene Moren,0.0,Africa,1.0,00:00.0,EG-2012-1430,Medium,OFF-KLE-10000527,"Kleencut Scissors, High Speed",27.6,4.0,Africa,43371.0,89.0,Home Office,00:00.0,First Class,0.6,Al Qahirah,Supplies,2012.0,Africa,2.0
Office Supplies,Taiyuan,China,CS-124001,Christopher Schild,0.0,APAC,1.0,00:00.0,IN-2012-54358,Medium,OFF-BI-10000854,"Acco Binder Covers, Economy",5.94,3.0,North Asia,24723.0,40.0,Home Office,00:00.0,Second Class,4.34,Shanxi,Binders,2012.0,APAC,3.0
Office Supplies,Taiyuan,China,CS-124001,Christopher Schild,0.0,APAC,1.0,00:00.0,IN-2012-54358,Medium,OFF-SU-10003221,"Acme Trimmer, Easy Grip",13.8,5.0,North Asia,24724.0,231.0,Home Office,00:00.0,Second Class,17.57,Shanxi,Supplies,2012.0,APAC,3.0
Office Supplies,Pune,India,HP-148151,Harold Pawlan,0.0,APAC,1.0,00:00.0,IN-2012-33218,Medium,OFF-FA-10002539,"Stockwell Rubber Bands, Metal",9.0,4.0,Central Asia,29014.0,65.0,Home Office,00:00.0,Second Class,6.72,Maharashtra,Fasteners,2012.0,APAC,9.0
Office Supplies,Villahermosa,Mexico,TN-210403,Tanja Norvell,0.0,LATAM,1.0,00:00.0,MX-2012-126928,Medium,OFF-BI-10001254,"Avery Binding Machine, Recycled",21.6,3.0,North,3278.0,98.0,Home Office,00:00.0,Second Class,9.692,Tabasco,Binders,2012.0,LATAM,11.0
Office Supplies,Villahermosa,Mexico,TN-210403,Tanja Norvell,0.0,LATAM,1.0,00:00.0,MX-2012-126928,Medium,OFF-FA-10003659,"Accos Paper Clips, Assorted Sizes",0.0,3.0,North,3277.0,23.0,Home Office,00:00.0,Second Class,2.656,Tabasco,Fasteners,2012.0,LATAM,11.0
Office Supplies,Yichun,China,PP-189551,Paul Prost,0.0,APAC,1.0,00:00.0,IN-2012-77822,High,OFF-BI-10001326,"Cardinal Binder, Recycled",10.62,3.0,North Asia,29143.0,43.0,Home Office,00:00.0,Second Class,4.16,Jiangxi,Binders,2012.0,APAC,12.0
Office Supplies,Aurangabad,India,FG-142601,Frank Gastineau,0.0,APAC,1.0,00:00.0,IN-2012-53042,High,OFF-LA-10002875,"Novimex Shipping Labels, Adjustable",21.84,8.0,Central Asia,24190.0,71.0,Home Office,00:00.0,Second Class,13.28,Maharashtra,Labels,2012.0,APAC,15.0
Office Supplies,San AndrÃ©s Tuxtla,Mexico,RD-198103,Ross DeVincentis,0.0,LATAM,1.0,00:00.0,MX-2012-150133,High,OFF-BI-10000827,"Acco Binder, Recycled",25.02,9.0,North,3455.0,93.0,Home Office,00:00.0,First Class,19.627,Veracruz,Binders,2012.0,LATAM,16.0
Office Supplies,Jaipur,India,NZ-185651,Nick Zandusky,0.0,APAC,1.0,00:00.0,IN-2012-44278,High,OFF-BI-10002364,"Acco Binder, Durable",13.41,3.0,Central Asia,23418.0,50.0,Home Office,00:00.0,Second Class,8.79,Rajasthan,Binders,2012.0,APAC,18.0
Office Supplies,Marrakech,Morocco,AB-601,Adam Bellavance,0.0,Africa,1.0,00:00.0,MO-2012-2550,High,OFF-AME-10002376,"Ames Manila Envelope, Recycled",71.28,8.0,Africa,48209.0,188.0,Home Office,00:00.0,Second Class,18.55,Marrakech-Tensift-El Haouz,Envelopes,2012.0,Africa,20.0
Office Supplies,New Plymouth,New Zealand,AP-107201,Anne Pryor,0.0,APAC,1.0,00:00.0,IN-2012-86635,Critical,OFF-LA-10003551,"Harbour Creations File Folder Labels, 5000 Label Set",18.24,4.0,Oceania,30531.0,36.0,Home Office,00:00.0,Second Class,5.78,Taranaki,Labels,2012.0,APAC,20.0
Office Supplies,Mathura,India,EL-137351,Ed Ludwig,0.0,APAC,1.0,00:00.0,IN-2012-24230,Medium,OFF-PA-10002047,"Green Bar Cards & Envelopes, 8.5 x 11",25.2,4.0,Central Asia,25244.0,210.0,Home Office,00:00.0,Second Class,5.34,Uttar Pradesh,Paper,2012.0,APAC,20.0
Office Supplies,Nottingham,United Kingdom,PL-189252,Paul Lucas,0.0,EU,1.0,00:00.0,ES-2012-5681163,High,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",5.76,4.0,North,11359.0,117.0,Home Office,00:00.0,First Class,23.55,England,Art,2012.0,EU,20.0
Office Supplies,Nottingham,United Kingdom,PL-189252,Paul Lucas,0.0,EU,1.0,00:00.0,ES-2012-5681163,High,OFF-FA-10000429,"Stockwell Push Pins, Bulk Pack",9.0,3.0,North,11360.0,43.0,Home Office,00:00.0,First Class,8.59,England,Fasteners,2012.0,EU,20.0
Office Supplies,Kuantan,Malaysia,PC-190001,Pauline Chand,0.0,APAC,1.0,00:00.0,IN-2012-33288,High,OFF-LA-10001292,"Smead File Folder Labels, Adjustable",9.9,3.0,Southeast Asia,20414.0,20.0,Home Office,00:00.0,Second Class,2.28,Pahang,Labels,2012.0,APAC,21.0
Office Supplies,Kuantan,Malaysia,PC-190001,Pauline Chand,0.0,APAC,1.0,00:00.0,IN-2012-33288,High,OFF-ST-10004015,"Smead Trays, Blue",71.19,3.0,Southeast Asia,20416.0,145.0,Home Office,00:00.0,Second Class,29.12,Pahang,Storage,2012.0,APAC,21.0
Office Supplies,Hengyang,China,SN-207101,Steve Nguyen,0.0,APAC,1.0,00:00.0,IN-2012-31461,High,OFF-SU-10003629,"Fiskars Letter Opener, High Speed",31.95,3.0,North Asia,29028.0,82.0,Home Office,00:00.0,First Class,7.27,Hunan,Supplies,2012.0,APAC,21.0
Office Supplies,Pingxiang,China,LC-169601,Lindsay Castell,0.0,APAC,1.0,00:00.0,IN-2012-74364,High,OFF-EN-10003537,"GlobeWeis Manila Envelope, Set of 50",40.95,5.0,North Asia,24046.0,137.0,Home Office,00:00.0,First Class,10.04,Jiangxi,Envelopes,2012.0,APAC,22.0
Office Supplies,Yaounde,Cameroon,MR-75451,Mathew Reese,0.0,Africa,1.0,00:00.0,CM-2012-5000,High,OFF-CAR-10001428,"Cardinal Index Tab, Durable",13.68,4.0,Africa,41679.0,30.0,Home Office,00:00.0,First Class,5.82,Centre,Binders,2012.0,Africa,22.0
Office Supplies,Tengzhou,China,SL-201551,Sara Luxemburg,0.0,APAC,1.0,00:00.0,IN-2012-78886,Medium,OFF-EN-10003508,"GlobeWeis Peel and Seal, with clear poly window",35.1,3.0,North Asia,26521.0,75.0,Home Office,00:00.0,Second Class,10.05,Shandong,Envelopes,2012.0,APAC,22.0
Office Supplies,Tengzhou,China,SL-201551,Sara Luxemburg,0.0,APAC,1.0,00:00.0,IN-2012-78886,Medium,OFF-SU-10001308,"Fiskars Trimmer, Serrated",33.15,5.0,North Asia,26517.0,195.0,Home Office,00:00.0,Second Class,14.74,Shandong,Supplies,2012.0,APAC,22.0
Office Supplies,Cairo,Egypt,PC-90001,Pauline Chand,0.0,Africa,1.0,00:00.0,EG-2012-730,Medium,OFF-BIN-10000711,"Binney & Smith Markers, Fluorescent",27.36,4.0,Africa,42585.0,101.0,Home Office,00:00.0,First Class,15.46,Al Qahirah,Art,2012.0,Africa,25.0
Office Supplies,Mexico City,Mexico,HD-147853,Harold Dahlen,0.0,LATAM,1.0,00:00.0,MX-2012-161998,Medium,OFF-LA-10000190,"Harbour Creations Round Labels, 5000 Label Set",6.6,5.0,North,4612.0,24.0,Home Office,00:00.0,First Class,3.061,Distrito Federal,Labels,2012.0,LATAM,25.0
Office Supplies,Tianjin,China,MG-176501,Matthew Grinstein,0.0,APAC,1.0,00:00.0,IN-2012-60287,High,OFF-EN-10004422,"Cameo Peel and Seal, Set of 50",18.27,3.0,North Asia,28314.0,63.0,Home Office,00:00.0,Second Class,4.67,Tianjin,Envelopes,2012.0,APAC,27.0
Office Supplies,Rancagua,Chile,MG-178753,Michael Grace,0.0,LATAM,1.0,00:00.0,MX-2012-123561,High,OFF-EN-10004518,"GlobeWeis Mailers, Recycled",79.6,10.0,South,7644.0,249.0,Home Office,00:00.0,Second Class,3.673,O'Higgins,Envelopes,2012.0,LATAM,27.0
Office Supplies,Rancagua,Chile,MG-178753,Michael Grace,0.0,LATAM,1.0,00:00.0,MX-2012-123561,High,OFF-PA-10002237,"Enermax Memo Slips, 8.5 x 11",31.6,5.0,South,7643.0,66.0,Home Office,00:00.0,Second Class,10.294,O'Higgins,Paper,2012.0,LATAM,27.0
Office Supplies,Pinar del RÃ­o,Cuba,TC-215353,Tracy Collins,0.0,LATAM,1.0,00:00.0,MX-2012-133375,Critical,OFF-AR-10001192,"Binney & Smith Canvas, Fluorescent",75.72,6.0,Caribbean,163.0,210.0,Home Office,00:00.0,Same Day,79.432,Pinar del RÃ­o,Art,2012.0,LATAM,28.0
Office Supplies,Pinar del RÃ­o,Cuba,TC-215353,Tracy Collins,0.0,LATAM,1.0,00:00.0,MX-2012-133375,Critical,OFF-ST-10004368,"Tenex Trays, Industrial",99.4,7.0,Caribbean,162.0,255.0,Home Office,00:00.0,Same Day,75.07,Pinar del RÃ­o,Storage,2012.0,LATAM,28.0
Office Supplies,Leeds,United Kingdom,CL-127002,Craig Leslie,0.0,EU,1.0,00:00.0,ES-2012-5053715,Medium,OFF-BI-10004801,"Acco Binding Machine, Durable",75.6,6.0,North,14802.0,316.0,Home Office,00:00.0,Second Class,20.1,England,Binders,2012.0,EU,28.0
Office Supplies,Leeds,United Kingdom,CL-127002,Craig Leslie,0.0,EU,1.0,00:00.0,ES-2012-5053715,Medium,OFF-LA-10002225,"Hon Shipping Labels, 5000 Label Set",28.2,5.0,North,14806.0,59.0,Home Office,00:00.0,Second Class,5.91,England,Labels,2012.0,EU,28.0
Office Supplies,Leeds,United Kingdom,CL-127002,Craig Leslie,0.0,EU,1.0,00:00.0,ES-2012-5053715,Medium,OFF-ST-10004482,"Rogers Shelving, Industrial",56.34,3.0,North,14805.0,188.0,Home Office,00:00.0,Second Class,1.33,England,Storage,2012.0,EU,28.0
Office Supplies,Leeds,United Kingdom,CL-127002,Craig Leslie,0.0,EU,1.0,00:00.0,ES-2012-5053715,Medium,OFF-SU-10001813,"Kleencut Ruler, Easy Grip",0.9,3.0,North,14803.0,46.0,Home Office,00:00.0,Second Class,2.63,England,Supplies,2012.0,EU,28.0
Office Supplies,San JosÃ© de las Lajas,Cuba,RD-198103,Ross DeVincentis,0.0,LATAM,1.0,00:00.0,MX-2012-154970,Critical,OFF-ST-10002873,"Fellowes Folders, Industrial",55.4,10.0,Caribbean,9193.0,179.0,Home Office,00:00.0,First Class,43.4,Mayabeque,Storage,2012.0,LATAM,28.0
Office Supplies,Mexico City,Mexico,MO-178003,Meg O'Connel,0.0,LATAM,1.0,00:00.0,MX-2012-149139,Critical,OFF-EN-10003175,"Ames Manila Envelope, Security-Tint",8.1,3.0,North,3049.0,54.0,Home Office,00:00.0,First Class,23.059,Distrito Federal,Envelopes,2012.0,LATAM,29.0
Office Supplies,Venice,Italy,GH-144102,Gary Hansen,0.0,EU,1.0,00:00.0,ES-2012-2890249,High,OFF-LA-10004058,"Hon Legal Exhibit Labels, 5000 Label Set",12.06,6.0,South,19068.0,68.0,Home Office,00:00.0,Second Class,9.34,Veneto,Labels,2012.0,EU,31.0
Office Supplies,Kumasi,Ghana,BT-13051,Beth Thompson,0.0,Africa,1.0,00:00.0,GH-2012-2460,High,OFF-TEN-10000894,"Tenex Folders, Single Width",29.16,6.0,Africa,48556.0,140.0,Home Office,00:00.0,Second Class,21.03,Ashanti,Storage,2012.0,Africa,34.0
Office Supplies,Aylesbury,United Kingdom,JK-161202,Julie Kriz,0.0,EU,1.0,00:00.0,ES-2012-1216394,Critical,OFF-LA-10004753,"Novimex Round Labels, Laser Printer Compatible",11.76,4.0,North,19295.0,25.0,Home Office,00:00.0,Same Day,1.02,England,Labels,2012.0,EU,35.0
Office Supplies,Jiutai,China,SN-205601,Skye Norling,0.0,APAC,1.0,00:00.0,IN-2012-64872,Medium,OFF-EN-10002035,"Kraft Mailers, Set of 50",42.0,7.0,North Asia,24525.0,264.0,Home Office,00:00.0,Same Day,54.18,Jilin,Envelopes,2012.0,APAC,36.0
Office Supplies,San Fernando,Trinidad and Tobago,FM-142903,Frank Merwin,0.0,LATAM,1.0,00:00.0,MX-2012-124611,Medium,OFF-EN-10003832,"Ames Business Envelopes, Set of 50",6.6,5.0,Caribbean,2335.0,61.0,Home Office,00:00.0,Second Class,0.41,San Fernando,Envelopes,2012.0,LATAM,36.0
Office Supplies,San Fernando,Trinidad and Tobago,FM-142903,Frank Merwin,0.0,LATAM,1.0,00:00.0,MX-2012-124611,Medium,OFF-EN-10003425,"Cameo Mailers, Recycled",34.74,3.0,Caribbean,2334.0,74.0,Home Office,00:00.0,Second Class,7.945,San Fernando,Envelopes,2012.0,LATAM,36.0
Office Supplies,Apodaca,Mexico,CD-127903,Cynthia Delaney,0.0,LATAM,1.0,00:00.0,MX-2012-100034,Critical,OFF-BI-10004632,"Avery 3-Hole Punch, Recycled",6.0,4.0,North,794.0,75.0,Home Office,00:00.0,Second Class,8.543,Nuevo LeÃ³n,Binders,2012.0,LATAM,36.0
Office Supplies,IbaguÃ©,Colombia,SC-200503,Sample Company A,0.0,LATAM,1.0,00:00.0,MX-2012-145940,Medium,OFF-AR-10002096,"Binney & Smith Markers, Fluorescent",5.9,5.0,South,5808.0,85.0,Home Office,00:00.0,Second Class,8.859,Tolima,Art,2012.0,LATAM,36.0
Office Supplies,IbaguÃ©,Colombia,SC-200503,Sample Company A,0.0,LATAM,1.0,00:00.0,MX-2012-145940,Medium,OFF-PA-10004849,"Xerox Computer Printout Paper, Multicolor",5.52,3.0,South,5807.0,56.0,Home Office,00:00.0,Second Class,5.094,Tolima,Paper,2012.0,LATAM,36.0
Office Supplies,Tianjin,China,PN-187751,Parhena Norris,0.0,APAC,1.0,00:00.0,IN-2012-63255,High,OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",30.96,3.0,North Asia,28030.0,84.0,Home Office,00:00.0,Second Class,10.95,Tianjin,Paper,2012.0,APAC,37.0
Office Supplies,Jalna,India,CW-119051,Carl Weiss,0.0,APAC,1.0,00:00.0,IN-2012-13919,Medium,OFF-AR-10004218,"Sanford Pencil Sharpener, Water Color",48.72,8.0,Central Asia,28553.0,232.0,Home Office,00:00.0,Second Class,25.86,Maharashtra,Art,2012.0,APAC,37.0
Office Supplies,Jalna,India,CW-119051,Carl Weiss,0.0,APAC,1.0,00:00.0,IN-2012-13919,Medium,OFF-FA-10003833,"OIC Thumb Tacks, Metal",3.96,4.0,Central Asia,28554.0,57.0,Home Office,00:00.0,Second Class,3.35,Maharashtra,Fasteners,2012.0,APAC,37.0
Office Supplies,Safi,Morocco,GH-44101,Gary Hansen,0.0,Africa,1.0,00:00.0,MO-2012-5940,Medium,OFF-FEL-10001630,"Fellowes Lockers, Industrial",365.64,4.0,Africa,46866.0,831.0,Home Office,00:00.0,Second Class,99.6,Doukkala-Abda,Storage,2012.0,Africa,37.0
Office Supplies,San Luis PotosÃ­,Mexico,PK-189103,Paul Knutson,0.0,LATAM,1.0,00:00.0,MX-2012-149454,High,OFF-LA-10002650,"Novimex Removable Labels, Laser Printer Compatible",9.76,4.0,North,3948.0,26.0,Home Office,00:00.0,Same Day,4.805,San Luis PotosÃ­,Labels,2012.0,LATAM,37.0
Office Supplies,Salamanca,Mexico,DS-130303,Darrin Sayre,0.0,LATAM,1.0,00:00.0,MX-2012-161473,High,OFF-PA-10002464,"Green Bar Computer Printout Paper, Multicolor",4.98,3.0,North,8303.0,62.0,Home Office,00:00.0,First Class,10.673,Guanajuato,Paper,2012.0,LATAM,39.0
Office Supplies,Yichun,China,CR-126251,Corey Roper,0.0,APAC,1.0,00:00.0,IN-2012-18434,Critical,OFF-BI-10001399,"Avery Binder Covers, Clear",5.31,3.0,North Asia,22280.0,32.0,Home Office,00:00.0,Second Class,6.93,Jiangxi,Binders,2012.0,APAC,40.0
Office Supplies,CancÃºn,Mexico,PS-190453,Penelope Sewall,0.0,LATAM,1.0,00:00.0,MX-2012-145611,Medium,OFF-SU-10001080,"Acme Letter Opener, High Speed",42.2,5.0,North,6430.0,101.0,Home Office,00:00.0,Second Class,5.053,Quintana Roo,Supplies,2012.0,LATAM,41.0
Office Supplies,Elx,Spain,BC-111252,Becky Castell,0.0,EU,1.0,00:00.0,ES-2012-4319979,Medium,OFF-AP-10003334,"Cuisinart Coffee Grinder, Silver",47.16,6.0,South,12419.0,236.0,Home Office,00:00.0,First Class,39.88,Valenciana,Appliances,2012.0,EU,42.0
Office Supplies,Changsha,China,MT-180701,Michelle Tran,0.0,APAC,1.0,00:00.0,IN-2012-17748,High,OFF-SU-10001689,"Acme Box Cutter, Easy Grip",3.12,4.0,North Asia,28580.0,158.0,Home Office,00:00.0,First Class,27.23,Hunan,Supplies,2012.0,APAC,43.0
Office Supplies,Madrid,Spain,EH-141252,Eugene Hildebrand,0.0,EU,1.0,00:00.0,ES-2012-4574908,High,OFF-PA-10004589,"Green Bar Computer Printout Paper, Multicolor",21.42,3.0,South,19456.0,94.0,Home Office,00:00.0,Same Day,3.79,Madrid,Paper,2012.0,EU,43.0
Office Supplies,Chongqing,China,AS-101351,Adrian Shami,0.0,APAC,1.0,00:00.0,IN-2012-50935,Medium,OFF-EN-10004755,"Cameo Business Envelopes, Set of 50",44.16,8.0,North Asia,23950.0,164.0,Home Office,00:00.0,Same Day,11.21,Chongqing,Envelopes,2012.0,APAC,43.0
Office Supplies,Chongqing,China,AS-101351,Adrian Shami,0.0,APAC,1.0,00:00.0,IN-2012-50935,Medium,OFF-FA-10001925,"Advantus Staples, 12 Pack",10.2,4.0,North Asia,23949.0,41.0,Home Office,00:00.0,Same Day,10.67,Chongqing,Fasteners,2012.0,APAC,43.0
Office Supplies,Toledo,Brazil,VF-217153,Vicky Freymann,0.0,LATAM,1.0,00:00.0,MX-2012-130015,Critical,OFF-ST-10000718,"Fellowes Folders, Single Width",16.16,4.0,South,4133.0,70.0,Home Office,00:00.0,Same Day,8.022,Parana,Storage,2012.0,LATAM,46.0
Office Supplies,Madrid,Spain,PB-188052,Patrick Bzostek,0.0,EU,1.0,00:00.0,ES-2012-1530191,Critical,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",7.11,3.0,South,10395.0,25.0,Home Office,00:00.0,First Class,11.17,Madrid,Binders,2012.0,EU,46.0
Office Supplies,Fortaleza,Brazil,JJ-157603,Joel Jenkins,0.0,LATAM,1.0,00:00.0,MX-2012-119487,High,OFF-EN-10003898,"Ames Peel and Seal, Set of 50",0.84,7.0,South,1086.0,87.0,Home Office,00:00.0,First Class,2.329,CearÃ¡,Envelopes,2012.0,LATAM,46.0
Office Supplies,Madrid,Spain,HJ-148752,Heather Jas,0.0,EU,1.0,00:00.0,ES-2012-1835271,High,OFF-PA-10002652,"Eaton Note Cards, Premium",0.0,9.0,South,11688.0,239.0,Home Office,00:00.0,Same Day,55.07,Madrid,Paper,2012.0,EU,46.0
Office Supplies,Northwich,United Kingdom,TT-214602,Tonja Turnell,0.0,EU,1.0,00:00.0,ES-2012-2006883,Medium,OFF-ST-10004367,"Rogers Trays, Blue",55.44,3.0,North,19803.0,185.0,Home Office,00:00.0,First Class,38.14,England,Storage,2012.0,EU,47.0
Office Supplies,Montes Claros,Brazil,MG-178903,Michael Granlund,0.0,LATAM,1.0,00:00.0,MX-2012-101539,High,OFF-BI-10000280,"Ibico Hole Reinforcements, Economy",0.0,10.0,South,8302.0,47.0,Home Office,00:00.0,First Class,8.432,Minas Gerais,Binders,2012.0,LATAM,48.0
Office Supplies,Guadalajara,Mexico,AH-101203,Adrian Hane,0.0,LATAM,1.0,00:00.0,MX-2012-161704,Medium,OFF-ST-10001326,"Tenex Shelving, Single Width",47.3,5.0,North,5939.0,182.0,Home Office,00:00.0,Second Class,19.845,Jalisco,Storage,2012.0,LATAM,50.0
Office Supplies,Puebla,Mexico,JL-151753,James Lanier,0.0,LATAM,1.0,00:00.0,MX-2012-113341,Critical,OFF-EN-10003472,"Cameo Clasp Envelope, Security-Tint",5.1,5.0,North,1331.0,40.0,Home Office,00:00.0,First Class,10.443,Puebla,Envelopes,2012.0,LATAM,51.0
Office Supplies,Morelia,Mexico,CC-124303,Chuck Clark,0.0,LATAM,1.0,00:00.0,MX-2012-142174,Medium,OFF-AR-10001738,"Binney & Smith Canvas, Easy-Erase",93.94,7.0,North,8819.0,241.0,Home Office,00:00.0,First Class,0.504,MichoacÃ¡n,Art,2012.0,LATAM,52.0
Office Supplies,Santiago de Cuba,Cuba,VM-216853,Valerie Mitchum,0.0,LATAM,1.0,00:00.0,MX-2012-114902,Critical,OFF-BI-10001183,"Avery 3-Hole Punch, Clear",11.34,9.0,Caribbean,8605.0,164.0,Home Office,00:00.0,Same Day,51.232,Santiago de Cuba,Binders,2012.0,LATAM,52.0
Office Supplies,Santiago de Cuba,Cuba,VM-216853,Valerie Mitchum,0.0,LATAM,1.0,00:00.0,MX-2012-114902,Critical,OFF-EN-10000315,"Kraft Manila Envelope, Recycled",22.74,3.0,Caribbean,8604.0,51.0,Home Office,00:00.0,Same Day,5.522,Santiago de Cuba,Envelopes,2012.0,LATAM,52.0
Office Supplies,Ottawa,Canada,TC-114752,Tony Chapman,0.0,Canada,1.0,00:00.0,CA-2013-1140,High,OFF-GRE-10001059,"Green Bar Note Cards, 8.5 x 11",74.7,6.0,Canada,49076.0,178.0,Home Office,00:00.0,Second Class,24.71,Ontario,Paper,2013.0,North America,1.0
Office Supplies,Turin,Italy,RD-196602,Robert Dilbeck,0.0,EU,1.0,00:00.0,ES-2013-5506373,High,OFF-AP-10004201,"Breville Refrigerator, White",413.88,4.0,South,18339.0,2070.0,Home Office,00:00.0,Second Class,132.18,Piedmont,Appliances,2013.0,EU,1.0
Office Supplies,Tepic,Mexico,PM-191353,Peter McVee,0.0,LATAM,1.0,00:00.0,MX-2013-156454,High,OFF-PA-10000752,"Xerox Note Cards, Premium",43.2,6.0,North,3477.0,105.0,Home Office,00:00.0,Second Class,15.788,Nayarit,Paper,2013.0,LATAM,2.0
Office Supplies,Palermo,Italy,SS-205152,Shirley Schmidt,0.0,EU,1.0,00:00.0,ES-2013-4688767,High,OFF-BI-10004554,"Avery Index Tab, Clear",0.72,3.0,South,18584.0,19.0,Home Office,00:00.0,First Class,2.55,Sicily,Binders,2013.0,EU,2.0
Office Supplies,Tepic,Mexico,MH-172903,Marc Harrigan,0.0,LATAM,1.0,00:00.0,MX-2013-124807,High,OFF-FA-10000467,"Stockwell Push Pins, 12 Pack",17.64,6.0,North,3011.0,55.0,Home Office,00:00.0,Second Class,6.289,Nayarit,Fasteners,2013.0,LATAM,2.0
